Id,Label,timeset,modularity_class,indegree,outdegree,Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
AbedAlii,AbedAlii,,3,1,0,1,0.001721,0,0,0,0
Ford,Ford,,13,1,0,1,0.001721,0,0,0,0
battosaikaito,battosaikaito,,26,1,0,1,0.083867,0,0,0,0
GENERALFALLUJ35,GENERALFALLUJ35,,22,1,0,1,0.004981,0,0,0,0
Mountainzzzzzas,Mountainzzzzzas,,13,1,0,1,0.06556,0,0,0,0
2222_Dreamland,2222_Dreamland,,14,1,0,1,0.024877,0,0,0,0
Mario_Greenly,Mario_Greenly,,7,1,0,1,0.090381,0,0,0,0
Altarefe_En,Altarefe_En,,8,2,0,2,0.007642,0,0,0,0
MOD_Russia,MOD_Russia,,27,1,0,1,0.007543,0,0,0,0
abunighty4,abunighty4,,11,1,0,1,0.012813,0,0,0,0
vine,vine,,11,1,0,1,0.012813,0,0,0,0
chihebkhas,chihebkhas,,23,1,0,1,0.166677,0,0,0,0
umulbanat1,umulbanat1,,5,1,0,1,0.002808,0,0,0,0
DriftOne071,DriftOne071,,25,1,0,1,0.001721,0,0,0,0
ianbremmer,ianbremmer,,25,3,0,3,0.156999,0,0,0,0
AdamHasakah658,AdamHasakah658,,13,3,0,3,0.215159,0,0,0,0
cedikme,cedikme,,26,1,0,1,0.083867,0,0,0,0
Raqqa_SL,Raqqa_SL,,3,8,0,8,0.128863,0,0,0,0
ummnusayba_04,ummnusayba_04,,2,1,0,1,0.002567,0,0,0,0
eneyaxe,eneyaxe,,25,1,0,1,0.002808,0,0,0,0
DorarShami,DorarShami,,7,2,0,2,0.160706,0,0,0,0
NurAl__Iman,NurAl__Iman,,26,1,0,1,0.083867,0,0,0,0
HanbaliSan,HanbaliSan,,26,1,0,1,0.083867,0,0,0,0
lyer12tey,lyer12tey,,11,1,0,1,0.012813,0,0,0,0
Anominon,Anominon,,23,1,0,1,0.166677,0,0,0,0
nightwalker_137,nightwalker_137,,13,1,0,1,0.06556,0,0,0,0
lukesmithnews,lukesmithnews,,25,3,0,3,0.131133,0,0,0,0
USMC,USMC,,7,1,0,1,0.090381,0,0,0,0
shafaatnabi,shafaatnabi,,27,1,0,1,0.004834,0,0,0,0
LouisWitter,LouisWitter,,26,1,0,1,0.083867,0,0,0,0
BintSaande,BintSaande,,26,1,0,1,0.083867,0,0,0,0
slum_1437,slum_1437,,13,1,0,1,0.046761,0,0,0,0
boibraheem,boibraheem,,23,1,0,1,0.166677,0,0,0,0
sercndgn,sercndgn,,19,1,0,1,0.018083,0,0,0,0
xxvvvxxxxxxx,xxvvvxxxxxxx,,7,1,0,1,0.090381,0,0,0,0
NaserElKhilafa,NaserElKhilafa,,20,1,0,1,0.007386,0,0,0,0
SCREW_U_TWEETA,SCREW_U_TWEETA,,2,6,0,6,0.030762,0,0,0,0
adnanhobalah,adnanhobalah,,23,1,0,1,0.166677,0,0,0,0
JooniIsrar,JooniIsrar,,2,3,0,3,0.076304,0,0,0,0
PetoLucem,PetoLucem,,24,3,0,3,0.253956,0,0,0,0
jujl_gatame,jujl_gatame,,26,1,0,1,0.083867,0,0,0,0
TechChef_Inc,TechChef_Inc,,24,1,0,1,0.003412,0,0,0,0
GreatISNation00,GreatISNation00,,6,1,0,1,0.002808,0,0,0,0
DailyMail,DailyMail,,26,1,0,1,0.083867,0,0,0,0
TunsiMarwan_VSO,TunsiMarwan_VSO,,11,1,0,1,0.012813,0,0,0,0
slwan1959,slwan1959,,23,1,0,1,0.166677,0,0,0,0
inglesi,inglesi,,24,1,0,1,0.003412,0,0,0,0
khorasan15_01,khorasan15_01,,2,1,0,1,0.001721,0,0,0,0
CelticMuslim,CelticMuslim,,14,2,0,2,0.191411,0,0,0,0
adamks_,adamks_,,26,1,0,1,0.083867,0,0,0,0
SkyNews,SkyNews,,22,3,0,3,0.051708,0,0,0,0
FBIWFO,FBIWFO,,23,1,0,1,0.166677,0,0,0,0
pieternanninga,pieternanninga,,3,12,0,12,0.252145,0,0,0,0
iislamic82,iislamic82,,9,1,0,1,0.002808,0,0,0,0
meiyinkun5,meiyinkun5,,27,3,0,3,0.094822,0,0,0,0
telesurenglish,telesurenglish,,7,1,0,1,0.090381,0,0,0,0
ANFKURDI,ANFKURDI,,7,1,0,1,0.090381,0,0,0,0
jasminechic1,jasminechic1,,24,1,0,1,0.003412,0,0,0,0
6789haqq,6789haqq,,20,1,0,1,0.003153,0,0,0,0
RT_com,RT_com,,15,5,0,5,0.172138,0,0,0,0
omarbula,omarbula,,13,1,0,1,0.001721,0,0,0,0
InviteToIslam,InviteToIslam,,20,2,0,2,0.008861,0,0,0,0
ICC,ICC,,27,1,0,1,0.004834,0,0,0,0
MmaGreen,MmaGreen,,13,2,0,2,0.039635,0,0,0,0
DreadMozlum,DreadMozlum,,14,2,0,2,0.054445,0,0,0,0
un,un,,3,1,0,1,0.002808,0,0,0,0
francetvinfo,francetvinfo,,26,1,0,1,0.083867,0,0,0,0
safiyaimback1,safiyaimback1,,9,1,0,1,0.002808,0,0,0,0
AJEnglish,AJEnglish,,3,9,0,9,0.151223,0,0,0,0
shahzad40019853,shahzad40019853,,24,1,0,1,0.003412,0,0,0,0
ItSweetsofdabiq,ItSweetsofdabiq,,13,2,0,2,0.168398,0,0,0,0
dublinokarra,dublinokarra,,19,4,0,4,0.027786,0,0,0,0
MastaKace,MastaKace,,23,1,0,1,0.166677,0,0,0,0
Jazrawi_BnJawad,Jazrawi_BnJawad,,25,2,0,2,0.086674,0,0,0,0
Serif_Imamagic0,Serif_Imamagic0,,23,1,0,1,0.166677,0,0,0,0
MSF,MSF,,24,3,0,3,0.253956,0,0,0,0
ThomasPierret,ThomasPierret,,20,1,0,1,0.013988,0,0,0,0
ToTheXToTheY,ToTheXToTheY,,11,1,0,1,0.012813,0,0,0,0
miladvisor,miladvisor,,25,3,0,3,0.172831,0,0,0,0
iyad_elbaghdadi,iyad_elbaghdadi,,19,5,0,5,0.208267,0,0,0,0
___khilafah___,___khilafah___,,11,1,0,1,0.012813,0,0,0,0
DidyouknowVS,DidyouknowVS,,10,3,0,3,0.09491,0,0,0,0
IraqiSecurity,IraqiSecurity,,7,4,0,4,0.198461,0,0,0,0
ahmad_59892,ahmad_59892,,19,1,0,1,0.047836,0,0,0,0
dieinurage30_,dieinurage30_,,9,1,0,1,0.002808,0,0,0,0
DriftOne0017,DriftOne0017,,25,1,0,1,0.002808,0,0,0,0
Jazrawi_Shadadi,Jazrawi_Shadadi,,21,2,0,2,0.005615,0,0,0,0
sherkoza,sherkoza,,23,1,0,1,0.166677,0,0,0,0
alfinlandi,alfinlandi,,27,1,0,1,0.004834,0,0,0,0
Assimalhakeem,Assimalhakeem,,23,1,0,1,0.021171,0,0,0,0
bint_dutches14,bint_dutches14,,20,1,0,1,0.013988,0,0,0,0
ts_onliht132s,ts_onliht132s,,24,2,0,2,0.170089,0,0,0,0
memrijttm,memrijttm,,27,2,0,2,0.075159,0,0,0,0
MarquardtA,MarquardtA,,19,1,0,1,0.018083,0,0,0,0
Belkadette,Belkadette,,26,1,0,1,0.083867,0,0,0,0
Military_Edge,Military_Edge,,26,1,0,1,0.083867,0,0,0,0
HussainBukhaiti,HussainBukhaiti,,26,1,0,1,0.083867,0,0,0,0
benad36,benad36,,7,4,0,4,0.111222,0,0,0,0
ibnayyub1_,ibnayyub1_,,20,1,0,1,0.007386,0,0,0,0
AfricaACSS,AfricaACSS,,13,1,0,1,0.001721,0,0,0,0
alsalmaniahmad,alsalmaniahmad,,26,1,0,1,0.083867,0,0,0,0
koolyoumhazf,koolyoumhazf,,13,1,0,1,0.046761,0,0,0,0
sommervillebbc,sommervillebbc,,19,1,0,1,0.018083,0,0,0,0
UniteKurdistan,UniteKurdistan,,7,1,0,1,0.165638,0,0,0,0
metesohtaoglu,metesohtaoglu,,20,4,0,4,0.139222,0,0,0,0
_AlAsma_ulHusna,_AlAsma_ulHusna,,8,1,0,1,0.001721,0,0,0,0
bssjd1,bssjd1,,3,1,0,1,0.001721,0,0,0,0
OrientXXI,OrientXXI,,26,1,0,1,0.083867,0,0,0,0
GroupAnon,GroupAnon,,21,1,0,1,0.070325,0,0,0,0
dhivehistan,dhivehistan,,6,2,0,2,0.104238,0,0,0,0
aliramyz,aliramyz,,6,1,0,1,0.033913,0,0,0,0
mohanstatsman,mohanstatsman,,27,1,0,1,0.004834,0,0,0,0
PierrePuchot,PierrePuchot,,26,1,0,1,0.083867,0,0,0,0
Elizrael,Elizrael,,13,2,0,2,0.072046,0,0,0,0
ks40a45981,ks40a45981,,11,1,0,1,0.012813,0,0,0,0
HassanRouhani,HassanRouhani,,21,1,0,1,0.070325,0,0,0,0
aatruaz42,aatruaz42,,22,1,0,1,0.004981,0,0,0,0
Levantinegroup,Levantinegroup,,26,1,0,1,0.083867,0,0,0,0
jrossman12,jrossman12,,11,1,0,1,0.012813,0,0,0,0
Ukht_Lina100,Ukht_Lina100,,13,1,0,1,0.041773,0,0,0,0
cand_i1,cand_i1,,21,4,0,4,0.079521,0,0,0,0
OzWitness153,OzWitness153,,8,1,0,1,0.001721,0,0,0,0
ImtiyazAzhar,ImtiyazAzhar,,13,5,0,5,0.125861,0,0,0,0
WilayatHalab,WilayatHalab,,15,1,0,1,0.001721,0,0,0,0
HenrySwissinger,HenrySwissinger,,11,1,0,1,0.012813,0,0,0,0
Watcherone,Watcherone,,7,1,0,1,0.090381,0,0,0,0
OttomanAkh,OttomanAkh,,17,5,0,5,0.185543,0,0,0,0
corresteam4,corresteam4,,13,1,0,1,0.046761,0,0,0,0
abuchair1,abuchair1,,10,1,0,1,0.001721,0,0,0,0
IslaamAllDay,IslaamAllDay,,13,1,0,1,0.06556,0,0,0,0
nvor85j,nvor85j,,13,1,4,5,0.001721,1,1,1,0
FreelanceFighte,FreelanceFighte,,2,2,0,2,0.014534,0,0,0,0
moslm001,moslm001,,8,1,0,1,0.001721,0,0,0,0
ElPashtunCat,ElPashtunCat,,21,7,0,7,0.219399,0,0,0,0
kareem_ho,kareem_ho,,9,1,0,1,0.002808,0,0,0,0
JihadPod,JihadPod,,25,1,0,1,0.002808,0,0,0,0
EPlC10,EPlC10,,13,3,0,3,0.094947,0,0,0,0
TaziMorocco,TaziMorocco,,8,2,0,2,0.086674,0,0,0,0
2fast2igor,2fast2igor,,27,2,0,2,0.09141,0,0,0,0
themightywu22,themightywu22,,11,1,0,1,0.012813,0,0,0,0
AsayishMedia,AsayishMedia,,23,1,0,1,0.166677,0,0,0,0
MhmtSlmz,MhmtSlmz,,7,1,0,1,0.090381,0,0,0,0
starsandstripes,starsandstripes,,11,1,0,1,0.012813,0,0,0,0
Maestrouzy,Maestrouzy,,17,2,0,2,0.004529,0,0,0,0
monaalami,monaalami,,11,1,0,1,0.012813,0,0,0,0
maps_meast_sec,maps_meast_sec,,26,1,0,1,0.083867,0,0,0,0
AdamHasakah79,AdamHasakah79,,22,4,0,4,0.093377,0,0,0,0
milksheikhbeiji,milksheikhbeiji,,21,1,0,1,0.010046,0,0,0,0
fahadslay614,fahadslay614,,0,1,2,3,0.002808,1,1,1,0
CNNTURK_ENG,CNNTURK_ENG,,13,2,0,2,0.168398,0,0,0,0
Sealednectar_,Sealednectar_,,14,1,0,1,0.024877,0,0,0,0
CTstudies,CTstudies,,27,6,0,6,0.396437,0,0,0,0
RamiSafadi93,RamiSafadi93,,8,6,0,6,0.365228,0,0,0,0
k_kid04,k_kid04,,16,0,1,1,0,1,1,1,0
EyeOnMilitant,EyeOnMilitant,,15,1,0,1,0.001721,0,0,0,0
Abdulla52968821,Abdulla52968821,,13,1,0,1,0.001721,0,0,0,0
AbdullahKayaNIW,AbdullahKayaNIW,,5,1,0,1,0.002808,0,0,0,0
AnakSabil9,AnakSabil9,,28,1,0,1,0.003894,0,0,0,0
AJundulla,AJundulla,,9,1,0,1,0.002808,0,0,0,0
the_topspin,the_topspin,,27,1,0,1,0.004834,0,0,0,0
jenanmoussa,jenanmoussa,,19,5,0,5,0.122543,0,0,0,0
Abuhhhh143,Abuhhhh143,,26,1,0,1,0.083867,0,0,0,0
MyNameIsHIMMU,MyNameIsHIMMU,,7,1,0,1,0.165638,0,0,0,0
MNBARI_519,MNBARI_519,,22,1,0,1,0.004981,0,0,0,0
infosensible57,infosensible57,,20,2,0,2,0.017199,0,0,0,0
AP,AP,,14,4,0,4,0.048748,0,0,0,0
EliotHiggins,EliotHiggins,,19,3,0,3,0.113051,0,0,0,0
Str4nnger79,Str4nnger79,,8,1,0,1,0.001721,0,0,0,0
abo321asd,abo321asd,,3,1,0,1,0.002567,0,0,0,0
masoud_barzani,masoud_barzani,,26,1,0,1,0.083867,0,0,0,0
Norreddine,Norreddine,,26,1,0,1,0.083867,0,0,0,0
Drbakkar,Drbakkar,,25,1,0,1,0.044557,0,0,0,0
Joyce_Karam,Joyce_Karam,,13,4,0,4,0.255677,0,0,0,0
Tom_Antonov,Tom_Antonov,,26,1,0,1,0.083867,0,0,0,0
wail75r,wail75r,,13,2,0,2,0.130628,0,0,0,0
biigboss12,biigboss12,,3,1,0,1,0.001721,0,0,0,0
TRefugees7,TRefugees7,,8,2,0,2,0.006702,0,0,0,0
ninjaniqabix1,ninjaniqabix1,,2,1,0,1,0.001721,0,0,0,0
ThierryU,ThierryU,,7,1,0,1,0.090381,0,0,0,0
Bajwa47online,Bajwa47online,,15,1,30,31,0.002808,6,0.302528,0.333226,0
BBCUrdu,BBCUrdu,,27,1,0,1,0.007543,0,0,0,0
iraqithakoo,iraqithakoo,,8,1,0,1,0.002808,0,0,0,0
quranic_inspire,quranic_inspire,,8,1,0,1,0.001721,0,0,0,0
Thawra_Yemen,Thawra_Yemen,,15,1,0,1,0.001721,0,0,0,0
JoinISNation78,JoinISNation78,,5,1,0,1,0.001721,0,0,0,0
Snowden,Snowden,,27,3,0,3,0.084901,0,0,0,0
akaomar163,akaomar163,,27,2,0,2,0.17422,0,0,0,0
AmazonIndia,AmazonIndia,,27,1,0,1,0.004834,0,0,0,0
thefIamesofhaqq,thefIamesofhaqq,,19,3,46,49,0.099959,6,0.307274,0.355032,0.000247
anti__terrorist,anti__terrorist,,5,1,0,1,0.001721,0,0,0,0
Durrishahwar233,Durrishahwar233,,17,1,0,1,0.004459,0,0,0,0
ShamiRebel,ShamiRebel,,10,13,0,13,0.522212,0,0,0,0
muslimgirl,muslimgirl,,26,1,0,1,0.083867,0,0,0,0
baqiyahansar,baqiyahansar,,9,1,0,1,0.002808,0,0,0,0
ibisib1,ibisib1,,21,1,0,1,0.070325,0,0,0,0
abumentos,abumentos,,23,1,0,1,0.166677,0,0,0,0
freeoursisters3,freeoursisters3,,8,5,0,5,0.119657,0,0,0,0
PierreNkurikiye,PierreNkurikiye,,7,1,0,1,0.090381,0,0,0,0
elturkiiy,elturkiiy,,28,1,0,1,0.021795,0,0,0,0
sakirkhader,sakirkhader,,5,8,0,8,0.143491,0,0,0,0
studies_center,studies_center,,7,5,0,5,0.32334,0,0,0,0
RSyrianCivilWar,RSyrianCivilWar,,15,1,0,1,0.001721,0,0,0,0
Ramiroo19,Ramiroo19,,8,1,0,1,0.002808,0,0,0,0
Mundafen2,Mundafen2,,25,1,0,1,0.026466,0,0,0,0
c_aravazener,c_aravazener,,26,1,0,1,0.083867,0,0,0,0
fnstudio,fnstudio,,21,1,0,1,0.070325,0,0,0,0
SheWolf_00,SheWolf_00,,2,1,0,1,0.001721,0,0,0,0
crimesofbrits,crimesofbrits,,6,1,0,1,0.033913,0,0,0,0
AnakSabil_007,AnakSabil_007,,8,1,0,1,0.007879,0,0,0,0
223Muslimah,223Muslimah,,20,1,0,1,0.003153,0,0,0,0
AKAOMAR157,AKAOMAR157,,11,1,0,1,0.012813,0,0,0,0
Gobelet_Jetable,Gobelet_Jetable,,14,2,0,2,0.108601,0,0,0,0
ErzuAytkhaloy,ErzuAytkhaloy,,25,1,0,1,0.044557,0,0,0,0
sardesairajdeep,sardesairajdeep,,27,1,0,1,0.004834,0,0,0,0
Mustafaklashin7,Mustafaklashin7,,5,1,0,1,0.001721,0,0,0,0
muftimenk,muftimenk,,8,1,0,1,0.001721,0,0,0,0
BBCWorld,BBCWorld,,8,3,0,3,0.022413,0,0,0,0
moha_ddict,moha_ddict,,26,1,0,1,0.083867,0,0,0,0
9_11Musliimah,9_11Musliimah,,25,1,0,1,0.002808,0,0,0,0
two_umm,two_umm,,28,1,0,1,0.003199,0,0,0,0
El_Maghrebi,El_Maghrebi,,13,2,0,2,0.130628,0,0,0,0
UmmLina6,UmmLina6,,20,1,0,1,0.003153,0,0,0,0
Ummfatima777,Ummfatima777,,15,1,0,1,0.001721,0,0,0,0
_b1vrnas1ha_,_b1vrnas1ha_,,8,3,0,3,0.008423,0,0,0,0
center_studies,center_studies,,24,1,0,1,0.003412,0,0,0,0
Refugees,Refugees,,7,1,0,1,0.090381,0,0,0,0
BtlUpdt,BtlUpdt,,21,1,0,1,0.070325,0,0,0,0
Sola_Aw_Heela,Sola_Aw_Heela,,11,1,0,1,0.012813,0,0,0,0
AHudhayfah,AHudhayfah,,5,1,0,1,0.001721,0,0,0,0
trenchstrategy5,trenchstrategy5,,8,1,0,1,0.001721,0,0,0,0
Malcom_X_X_10,Malcom_X_X_10,,21,1,0,1,0.070325,0,0,0,0
ThoStranger,ThoStranger,,14,2,0,2,0.030931,0,0,0,0
dunyatraveller5,dunyatraveller5,,28,1,0,1,0.003199,0,0,0,0
DailySabah,DailySabah,,19,5,0,5,0.205154,0,0,0,0
AlHaqqiqaMedia,AlHaqqiqaMedia,,13,1,0,1,0.06556,0,0,0,0
Ayyat_S,Ayyat_S,,24,1,0,1,0.003412,0,0,0,0
shakeel9042,shakeel9042,,24,1,0,1,0.003412,0,0,0,0
Hurairah_12,Hurairah_12,,28,1,0,1,0.003894,0,0,0,0
el_e93,el_e93,,26,1,0,1,0.083867,0,0,0,0
ArtRosinski,ArtRosinski,,7,2,0,2,0.256019,0,0,0,0
ilyas9510,ilyas9510,,14,1,0,1,0.024877,0,0,0,0
NextDoorArab,NextDoorArab,,7,2,0,2,0.093794,0,0,0,0
mty2061,mty2061,,23,1,0,1,0.166677,0,0,0,0
abdullahazam231,abdullahazam231,,8,3,0,3,0.035421,0,0,0,0
_salnasihablvr_,_salnasihablvr_,,2,1,0,1,0.001721,0,0,0,0
LeBienheureuxIV,LeBienheureuxIV,,26,1,0,1,0.083867,0,0,0,0
emran_getu,emran_getu,,2,2,1,3,0.004288,1,1,1,0
JosephWall2,JosephWall2,,7,4,0,4,0.41125,0,0,0,0
melalger,melalger,,26,1,0,1,0.083867,0,0,0,0
BTelawy,BTelawy,,20,3,0,3,0.168092,0,0,0,0
IbrahimH_,IbrahimH_,,11,1,0,1,0.012813,0,0,0,0
1515Ummah,1515Ummah,,20,1,36,37,0.083867,6,0.318388,0.370497,0.000218
sgreports,sgreports,,13,1,0,1,0.011192,0,0,0,0
DABIQWARR,DABIQWARR,,13,1,0,1,0.041773,0,0,0,0
FahrezaBn,FahrezaBn,,6,1,0,1,0.033913,0,0,0,0
khanasor_sinjar,khanasor_sinjar,,13,2,0,2,0.12564,0,0,0,0
JohnsonsBot,JohnsonsBot,,3,1,10,11,0.001721,7,0.250459,0.284874,0
crcmlibya,crcmlibya,,25,2,0,2,0.04797,0,0,0,0
antifreedom1,antifreedom1,,23,1,0,1,0.166677,0,0,0,0
TeamMediaWarIq,TeamMediaWarIq,,5,1,0,1,0.001721,0,0,0,0
hasnabubakr2,hasnabubakr2,,20,2,0,2,0.009107,0,0,0,0
qassam_arabic1,qassam_arabic1,,7,1,0,1,0.090381,0,0,0,0
CedricMas,CedricMas,,7,2,0,2,0.174248,0,0,0,0
AfroQaqaisback,AfroQaqaisback,,5,1,0,1,0.002808,0,0,0,0
Dhul_Kifl4017,Dhul_Kifl4017,,15,1,0,1,0.001721,0,0,0,0
btt_ar,btt_ar,,1,1,1,2,0.002808,0,0,0,0
mayflow94912564,mayflow94912564,,13,1,0,1,0.046761,0,0,0,0
CCl3r,CCl3r,,20,1,0,1,0.013988,0,0,0,0
scholarsofhaq19,scholarsofhaq19,,19,1,0,1,0.011101,0,0,0,0
IbrahimAbdK6_,IbrahimAbdK6_,,28,3,0,3,0.08091,0,0,0,0
ruhaniqalb,ruhaniqalb,,9,1,0,1,0.002808,0,0,0,0
warreporter2,warreporter2,,10,0,44,44,0,7,0.253236,0.295318,0
tati56555,tati56555,,17,1,0,1,0.003894,0,0,0,0
UnknownEye8,UnknownEye8,,13,1,0,1,0.001721,0,0,0,0
blackglass_18,blackglass_18,,26,1,0,1,0.083867,0,0,0,0
TRENDING_WNEWS,TRENDING_WNEWS,,27,4,0,4,0.078601,0,0,0,0
khalidi_sham,khalidi_sham,,23,1,0,1,0.166677,0,0,0,0
Fiseebililah,Fiseebililah,,8,1,0,1,0.001721,0,0,0,0
turkishgoals,turkishgoals,,26,1,0,1,0.083867,0,0,0,0
JoelWing2,JoelWing2,,19,2,0,2,0.029275,0,0,0,0
OutKufrLawz,OutKufrLawz,,22,1,0,1,0.001721,0,0,0,0
TRACterrorism,TRACterrorism,,25,11,0,11,0.319247,0,0,0,0
Merdsoppppp,Merdsoppppp,,21,1,0,1,0.070325,0,0,0,0
UmmLina85,UmmLina85,,17,2,0,2,0.004288,0,0,0,0
68tardPourTous,68tardPourTous,,26,1,0,1,0.083867,0,0,0,0
ERRRhabi,ERRRhabi,,19,1,0,1,0.018533,0,0,0,0
Umm_Lina90,Umm_Lina90,,2,1,0,1,0.002567,0,0,0,0
geonews_english,geonews_english,,7,1,0,1,0.090381,0,0,0,0
JaishalFathEn,JaishalFathEn,,26,1,0,1,0.083867,0,0,0,0
folomojo,folomojo,,27,1,0,1,0.004834,0,0,0,0
abutariq041,abutariq041,,2,1,22,23,0.001721,1,1,1,0.000002
halabinasser1,halabinasser1,,7,2,0,2,0.174248,0,0,0,0
ks48a174031,ks48a174031,,25,0,11,11,0,5,0.295209,0.316839,0
MonitorWar,MonitorWar,,20,1,0,1,0.007386,0,0,0,0
Abumuaz01,Abumuaz01,,7,1,0,1,0.090381,0,0,0,0
MaghrebiMWss,MaghrebiMWss,,10,2,0,2,0.014534,0,0,0,0
AlaComing,AlaComing,,8,1,0,1,0.001721,0,0,0,0
klaus132,klaus132,,24,1,0,1,0.003412,0,0,0,0
carolmalouf,carolmalouf,,8,4,0,4,0.125648,0,0,0,0
abuisatweet10,abuisatweet10,,8,1,0,1,0.001721,0,0,0,0
warontherocks,warontherocks,,11,1,0,1,0.012813,0,0,0,0
TheArzaanKhan,TheArzaanKhan,,24,1,0,1,0.003412,0,0,0,0
dbervoet,dbervoet,,19,1,0,1,0.011101,0,0,0,0
Rudawkurdish,Rudawkurdish,,23,1,0,1,0.166677,0,0,0,0
Dalatrm,Dalatrm,,7,2,0,2,0.257058,0,0,0,0
a01_yousha,a01_yousha,,2,1,0,1,0.001721,0,0,0,0
jamac78316414,jamac78316414,,28,1,0,1,0.003199,0,0,0,0
Disaskdna1,Disaskdna1,,13,1,0,1,0.046761,0,0,0,0
Oded121351,Oded121351,,15,8,0,8,0.355645,0,0,0,0
audrey_som,audrey_som,,19,1,0,1,0.011101,0,0,0,0
RealHistoryPk,RealHistoryPk,,7,1,0,1,0.034342,0,0,0,0
qawafilshuhada4,qawafilshuhada4,,25,1,0,1,0.002808,0,0,0,0
MaghrebiHD,MaghrebiHD,,8,9,12,21,0.203262,1,1,1,0.000024
robdewijk,robdewijk,,11,1,0,1,0.012813,0,0,0,0
ProJ32,ProJ32,,15,1,0,1,0.001721,0,0,0,0
SHlRlNE,SHlRlNE,,26,1,0,1,0.083867,0,0,0,0
_____meteld_er_,_____meteld_er_,,23,1,0,1,0.166677,0,0,0,0
Queenofsheeba7,Queenofsheeba7,,20,1,0,1,0.006053,0,0,0,0
abuhuthafairaqi,abuhuthafairaqi,,14,1,0,1,0.024877,0,0,0,0
Dieinurage308,Dieinurage308,,21,1,9,10,0.002808,1,1,1,0
DavidDubois33,DavidDubois33,,26,1,0,1,0.083867,0,0,0,0
Ayla570,Ayla570,,22,1,0,1,0.001721,0,0,0,0
app33mu113_,app33mu113_,,14,3,0,3,0.179069,0,0,0,0
RashaElass,RashaElass,,15,1,0,1,0.002808,0,0,0,0
wszewko,wszewko,,7,1,0,1,0.165638,0,0,0,0
EPlC5,EPlC5,,15,1,0,1,0.001721,0,0,0,0
alkaraki10,alkaraki10,,25,4,0,4,0.203867,0,0,0,0
SkyNewsBreak,SkyNewsBreak,,8,1,0,1,0.002808,0,0,0,0
ARnews1936,ARnews1936,,11,1,0,1,0.012813,0,0,0,0
BilalIbnRabah1,BilalIbnRabah1,,3,0,14,14,0,6,0.296419,0.325741,0
liberalfish,liberalfish,,23,1,0,1,0.166677,0,0,0,0
ver_scholl_en,ver_scholl_en,,23,1,0,1,0.166677,0,0,0,0
m_mondass,m_mondass,,7,2,0,2,0.257058,0,0,0,0
bm21_grad,bm21_grad,,7,3,0,3,0.17766,0,0,0,0
atruaz22,atruaz22,,28,1,0,1,0.003894,0,0,0,0
SamiRWE6,SamiRWE6,,23,1,0,1,0.166677,0,0,0,0
ALHASHIMIYA4,ALHASHIMIYA4,,20,2,0,2,0.009206,0,0,0,0
NiWelt02,NiWelt02,,21,1,0,1,0.005617,0,0,0,0
a_ibn_mustafa,a_ibn_mustafa,,26,1,0,1,0.083867,0,0,0,0
AliTaglubi,AliTaglubi,,23,1,0,1,0.166677,0,0,0,0
trensabby,trensabby,,7,1,0,1,0.090381,0,0,0,0
xxxzzz333,xxxzzz333,,29,1,0,1,0.002808,0,0,0,0
tcambanis,tcambanis,,8,1,0,1,0.001721,0,0,0,0
Defence_blog,Defence_blog,,7,1,0,1,0.090381,0,0,0,0
DR_SHAHID,DR_SHAHID,,7,1,0,1,0.090381,0,0,0,0
ShamiBritaani,ShamiBritaani,,2,1,0,1,0.001721,0,0,0,0
ALK___226,ALK___226,,4,0,9,9,0,1,1,1,0
MilitaryTimes,MilitaryTimes,,13,2,0,2,0.095058,0,0,0,0
TruthFulFamily2,TruthFulFamily2,,5,1,0,1,0.002808,0,0,0,0
bdrhmnhrk,bdrhmnhrk,,7,1,0,1,0.090381,0,0,0,0
Q_QKMN,Q_QKMN,,8,2,0,2,0.011292,0,0,0,0
GuidedSalafi,GuidedSalafi,,19,1,0,1,0.018083,0,0,0,0
c36abh__,c36abh__,,21,2,0,2,0.089484,0,0,0,0
EwanIsmael,EwanIsmael,,25,1,0,1,0.044557,0,0,0,0
957lovelyflower,957lovelyflower,,21,2,0,2,0.014077,0,0,0,0
BaqiyaIs,BaqiyaIs,,5,0,20,20,0,1,1,1,0
salaam1022,salaam1022,,20,1,0,1,0.006053,0,0,0,0
FakherAlAyoubi,FakherAlAyoubi,,19,1,0,1,0.018533,0,0,0,0
alqadisiyyah___,alqadisiyyah___,,9,1,0,1,0.002808,0,0,0,0
obada_amriki,obada_amriki,,6,1,0,1,0.033913,0,0,0,0
lemondelive,lemondelive,,26,1,0,1,0.083867,0,0,0,0
skxxx50,skxxx50,,5,1,0,1,0.002808,0,0,0,0
nusaybasmile,nusaybasmile,,22,2,0,2,0.012822,0,0,0,0
schloren,schloren,,26,1,0,1,0.083867,0,0,0,0
utunIbsriQmLTK2,utunIbsriQmLTK2,,22,1,0,1,0.001721,0,0,0,0
sternschmerzen,sternschmerzen,,21,1,0,1,0.070325,0,0,0,0
Malcolmite,Malcolmite,,6,10,0,10,0.349954,0,0,0,0
Ilmseeker_,Ilmseeker_,,2,2,0,2,0.005374,0,0,0,0
webradius,webradius,,6,1,0,1,0.033913,0,0,0,0
Hik_w_Imaan,Hik_w_Imaan,,8,1,0,1,0.001721,0,0,0,0
